      0.0000000000      0.0000000000      0.0123219590
      0.1936312851      0.0289334841      0.0218790970
      0.3613312069      0.1564607577      0.0377583040
      0.4999998880      0.2702165310      0.0580959997
      0.6386686658      0.1564599405      0.0377583760
      0.8063687347      0.0289331393      0.0218782579
      1.0000000000      0.0000000136      0.0121525396
